feature,importance
"medium_artist's book, 52 pages, wood cover with hinges",9.281649652360881e-08
"medium_Lithograph from a portfolio of seventeen screenprints, nine lithographs, two lithographs with screenprint, one photocopy, and one photograph",9.277406407776734e-08
"medium_Etching, soft ground etching, aquatint, and drypoint with roulette over photogravure, printed in black",9.260295161065585e-08
medium_Nylon and coated aluminized nylon,9.256950996871395e-08
medium_Acrylic on plexiglass,9.255448720093935e-08
"medium_10 etchings, printed in black",9.242604481506055e-08
"medium_Lithograph with lithographed manuscript text from an illustrated book with fourteen lithographs (eleven with lithographed manuscript text, including cover) and one lithographed manuscript text",9.230673955876416e-08
"medium_Etching and drypoint from a portfolio of seven etchings (two with drypoint and two with aquatint), three drypoints, and two engravings (one with drypoint)",9.225977144342982e-08
"medium_Journal, letterpress and gravure printed",9.221283534198298e-08
medium_Test printing of distressed plate,9.220350525325068e-08
medium_One from an illustrated book with seven lithographs,9.211498731524369e-08
medium_Synthetic polymer paint on linen,9.211465996463152e-08
medium_Screenprint from a portfolio of thirty-four offset lithographs and sixteen screenprints,9.206809425719227e-08
"medium_Paint set with paintbrush, 15 tubes of watercolor paint, and printed card",9.169932058525016e-08
medium_Multiple of screenprint on fabric with foil stamping,9.166866008869206e-08
medium_Paper savers and charcoal on paper,9.164706665955682e-08
"medium_Exhibition invitation card, brochure, program, catalogue, preview card, and ticket",9.164428886305906e-08
"medium_Conté crayon, watercolor, pencil, crayon, brush and ink,  pen and ink wash on paper",9.163881203048948e-08
medium_Plexiglass and aluminum,9.159539510011244e-08
medium_Lithograph with chalk and gouache additions,9.157812655446617e-08
medium_Colored ink and pencil on paper,9.154232805715549e-08
"medium_Artist's book. Letterpress, twenty-eight pages",9.153678343048941e-08
medium_Offset lithograph from an illustrated book with five offset lithographs,9.151241287861485e-08
medium_One from an illustrated book with four woodcuts,9.133763276303449e-08
"medium_Etching, soft ground etching, aquatint, and engraving with roulette, printed in color",9.132854176868614e-08
medium_Stainless steel and rubber,9.131682751307168e-08
"medium_One from a portfolio of thirteen lithographs (including title page)
",9.123640530388143e-08
medium_Shigaraki-ware,9.113577642247342e-08
medium_Plastic-coated metal,9.112172874319266e-08
"medium_One of seven multiples in various mediums, housed in wooden box",9.109099872613228e-08
"medium_Sketchbook with pencil, colored ballpoint pen, cut-and-pasted printed paper, ink, colored ink, marker, cut-and-taped printed paper, colored pencil, and various other media on twenty-seven sheets of paper",9.104464929760016e-08
"medium_Wood box with plastic box attached, containing nails",9.095396016186262e-08
medium_Acrylic and brushed aluminum,9.095027982450917e-08
medium_Screenprint from a portfolio of seven screenprints and one etching and aquatint,9.082239398055466e-08
"medium_Illustrated book with seven lithographs, and phonograph record of Ezra Pound reading the text",9.075951264739572e-08
"medium_Cut-and-pasted lithograph, tracing paper, and acetate with ink additions",9.072276604398742e-08
medium_Reworked ceramic,9.071773178022347e-08
medium_Cover with lithographed illustration on front; 13 lithographed illustrations,9.067439347033988e-08
"medium_Collagraph, printed without ink, with colored pencil additions",9.064477732583824e-08
medium_Plastic with metal jingles,9.063025892269165e-08
"medium_Cut-and-pasted paper, colored paper, and cloth on paper",9.061284711949038e-08
"medium_Spray paint, synthetic polymer paint, pencil, and ballpoint pen on jigsaw puzzle",9.060602392999214e-08
medium_One from a series of eight etching and aquatints,9.057100326311213e-08
medium_Brass numbers on painted wood with screws,9.05642839174934e-08
medium_Nine chromogenic prints,9.056261909097594e-08
medium_Wild lilac wood,9.055547151124874e-08
"medium_Lithographed poster, offset printed",9.051867014055385e-08
medium_Screenprint on linen,9.047479586723767e-08
medium_Metallic and pigmented spray paint on paper,9.045195520736878e-08
medium_One from an illustrated book with twelve etching and aquatints with chine collé and two letterpress prints,9.03635155902651e-08
medium_Cut-and-pasted color-coated paper on color-coated paper,9.035192691477467e-08
medium_Gelatin silver print with applied paint,9.028905328877819e-08
medium_Lithograph from an illustrated book,9.024405628323196e-08
medium_Stainless steel and aluminum,9.004803832387293e-08
medium_Watercolor and cut-and-pasted printed paper on notebook paper,9.002203796371518e-08
"medium_Opacified styrene plastic and paint
",9.001910739652593e-08
"medium_master copy, with color and black and white illustrations in the text, 16 leaves, paper-clipped in the upper left corner, photocopy, printed in black ink on white paper",8.988372034786009e-08
medium_Polystyrene plastic and stainless steel,8.988286654143229e-08
medium_Charcoal and colored chalk on paper,8.985524394713963e-08
medium_Performance with plywood and rope,8.984348904016023e-08
medium_Illustrated book with fifty-six letterpress prints,8.981096436663297e-08
"medium_Watercolor, ink, and felt-tip pen on two pieces of paper
",8.977824170400529e-08
"medium_gray. Screenprint, printed in color",8.974016634164656e-08
medium_Brush and black ink and watercolor,8.970426616850331e-08
medium_Handblown muslinglass,8.968962917037351e-08
medium_Periodical with reproduction on cover and five woodcuts by Josef Capek,8.961995271148878e-08
"medium_Portfolio with sixteen woodcuts, one woodcut title page, one woodcut table of contents, one woodcut cover and one woodcut colophon",8.961135434765801e-08
"medium_Artist's book, letterpress and lithograph printed",8.947407997750959e-08
medium_Cut-and-pasted colored and painted paper and cloth on board,8.94568855810416e-08
medium_Letterpress and line block,8.943518096036804e-08
medium_Varnish and pencil on black and white photograph,8.936283193706077e-08
"medium_Plastic box with offset label, containing piece of plastic",8.936033098772969e-08
medium_duplicate screenprint,8.928426954607775e-08
"medium_.1-.19: Lithograph
.20: Lithograph, screenprint, gelatin silver print, printed fabric samples",8.922245977822146e-08
medium_Gouache on photograph,8.921593630826361e-08
medium_Screenprint with screenprinted clear acetate overlay,8.917116797077555e-08
"medium_Conté crayon, watercolor, and graphite on paper",8.910245144873167e-08
"medium_Modeling paste, gesso, and graphite on board, five pieces",8.90863934093323e-08
"medium_Video (color, sound; 30 min.) and architectural environment",8.904325358521482e-08
"medium_Cut-and-pasted gelatin silver prints, painted and printed paper with gouache, ink, and pencil on paper
",8.903412845960302e-08
medium_Artist's book with photoengraving,8.90058713562956e-08
"medium_Cut-and-pasted printed paper, colored pencil, and oil stick on board",8.899916906781607e-08
"medium_13 leaves, paper-clipped in the upper left corner, photocopy",8.891165853640725e-08
"medium_Glass, fabric, enamel, and thread",8.882363621678174e-08
medium_Cut-and-pasted printed paper with pencil on board,8.881749458021458e-08
"medium_Etching, aquatint, photogravure, and drypoint with roulette from an illustrated book with seven etchings (six with aquatint, five with drypoint, five with roulette, and two with photogravure)",8.875130427333386e-08
medium_Ninety-three LPs,8.865107148773851e-08
medium_GenBank DNA sequence file,8.8631605336197e-08
medium_Cut and taped lithograph from a series of five lithographs,8.862911454442238e-08
"medium_Portfolio of seven screenprints (two with collage additions, two with water color additions), one lithograph, and screenprinted cover",8.862634316492539e-08
"medium_One from a set of 155 offset printed bulletins, exhibition copy",8.86116659558608e-08
medium_Collotype with watercolor additions from an illustrated book with twelve collotypes and three lineblocks (ten with watercolor additions),8.857069870640152e-08
"medium_Ink, self-adhesive plastic film, and artist’s tape on transparent paper",8.850576050626958e-08
"medium_Ink, color ink, and color pencil on tracing paper",8.846744004279114e-08
"medium_master copy, with black and white illustrations in the text, 13 leaves, paper-clipped in the upper left corner, photocopy",8.846598381462663e-08
medium_Four-color lithograph,8.846449069343338e-08
"medium_Screenprint from a portfolio of three screenprints, one lithograph, one lithograph and screenprint, one embossing with stencil, and one die-cut",8.844544588246375e-08
medium_Color instant print (Polacolor ER),8.838636413122497e-08
medium_Gelatin silver print and postcard,8.835810083124764e-08
"medium_Painted and burnished aluminum, three elements",8.82918105212347e-08
medium_Illustrated book with ten lithographs,8.82841866937369e-08
medium_Drypoint from an illustrated book with two drypoints,8.822724946457813e-08
"medium_Screenprint with watercolor additions from a portfolio of seven screenprints (two with collage additions, two with water color additions), one lithograph, and screenprinted cover",8.814302402140245e-08
"medium_Graphite with cut-and-pasted color photocopy, varnish and ink on graph paper",8.813618229733736e-08
medium_Gouache and charcoal on paper mounted on cardboard,8.805084906321519e-08
"medium_30 leaves, stapled in the upper left corner, photocopy",8.801934850516635e-08
"medium_Photogravure and screenprint, printed in color",8.799550702278445e-08
"medium_Glass, moss, sand, plastic, paper and hemp",8.796884704383378e-08
medium_Painted plaster,8.794718057727805e-08
"medium_10 lift ground aquatints over photogravure, with drypoint, etching, and/or roulette; and 4 drypoints with roulette over photogravure (2 with etching) printed in black",8.785987963024873e-08
"medium_Gelatin silver print, printed c. 1995",8.785703123805871e-08
medium_Metallic crayon and crayon on cut-out cardboard,8.781312458642768e-08
medium_Illustrated book with photolithographic reproductions and one stencil (unbound plate),8.773881521189193e-08
medium_Playing card,8.760626807617349e-08
"medium_Gelatin silver print, printed by the Library of Congress",8.759885392879622e-08
medium_Oil and pencil on printed paper,8.74827218219581e-08
medium_Ballpoint pen on colored paper,8.743197821414429e-08
medium_Color-coated paper and colored paper; three overlapping sheets,8.728965988357824e-08
medium_Lithograph cover and musical score,8.726387114072714e-08
"medium_Three Bosch microphones, pre-programed Mac mini, and large vinyl wall print",8.722708315723998e-08
"medium_Aquatint, lift ground aquatint, and drypoint with roulette over photogravure",8.720682199159629e-08
medium_Clay,8.720259371543436e-08
medium_Injection-molded ABS polymer casing,8.7198999536906e-08
"medium_Multiple of wood, cork, glue, and wood putty",8.71900786563394e-08
medium_Digital wallpaper,8.714529149114016e-08
medium_Mixed media on paper,8.704022615948631e-08
medium_Oil on paper on acrylic sheet,8.699121121486473e-08
medium_Pressure-sensitive stickers and cut-and-pasted printed paper on printed paper,8.696656923074776e-08
medium_Colored ink and watercolor on paper,8.694556089482555e-08
medium_various mediums on paper,8.693960030741441e-08
medium_One from a series of six screenprints with flocking,8.690947215992482e-08
medium_Pencil on paper on board,8.689046183762315e-08
"medium_Lithograph with pochoir from an illustrated book with fifteen lithographs (ten with pochoir), supplementary suite of fifteen lithographs, and one supplementary lithograph",8.687458287391946e-08
"medium_Aquatint from a portfolio of five etchings (two with aquatint and collage additions, one with collage additions) and three aquatints (two with collage additions)",8.685394063331352e-08
medium_Felt-tip pen and pencil on printed paper,8.679416367133081e-08
medium_Incised leaf,8.674918851628858e-08
medium_LANGUAGE + THE MATERIALS REFERRED TO,8.670750978602018e-08
"medium_Letterpress from an illustrated book with two etchings, one with embossing; five lithographs; and twelve letterpress illustrations",8.664857153315535e-08
"medium_Potato cut and screenprint, printed in color",8.659460893259772e-08
"medium_Multiple of wood box, containing light bulb, plug socket, and lemon",8.6590551308545e-08
medium_One from a portfolio of ten offsets and screenprints,8.64784518235898e-08
medium_Twenty four drawings,8.645472000679445e-08
"medium_Borosilicate glass, cork, and leather",8.637717124736876e-08
"medium_Live simulation and story (color, sound)",8.631129567165328e-08
medium_Sepia ink on paper,8.626293683659198e-08
medium_Multiple of acrylic on wrapping paper on fabric,8.624629984799861e-08
medium_Cut-and-pasted color-coated paper on paper,8.623941197390872e-08
"medium_Collotype from a portfolio of five lithograph and screenprints, three collotypes, three screenprints, and two lithographs",8.62104250106301e-08
"medium_Felt-tip pen, pencil, transfer type, and crayon on board",8.605419126637789e-08
medium_printed in black ink with notes handwritten in pencil and black ink on the white paper,8.605315046829574e-08
medium_Multiple of two chromogenic prints in wooden frame,8.605198047641388e-08
medium_One from a series of six screenprints,8.597969834889628e-08
medium_Glass wine bottle with printed label,8.594037403491079e-08
"medium_Spiral-bound sketchbook with pencil, ink, ballpoint pen, felt-tip pen, and colored ink on paper",8.593710349056977e-08
medium_Oil on wood panel with wood cradle at top and bottom,8.589816744286137e-08
medium_One from a portfolio of five etchings (one with aquatint),8.585370046527462e-08
"medium_Multiple of plastic, rubber, foam, paper, nylon, and motor",8.583884975035286e-08
"medium_Dye transfer print, printed 1963",8.574979738025555e-08
medium_four architectural drawings,8.574574875049066e-08
medium_Screenprint from a portfolio of four woodcuts and six screenprints,8.567148061293597e-08
medium_Pochoir from an illustrated book with eight pochoirs,8.561668800847755e-08
"medium_Flourescent lights, LED lights, microcomputer, plastic, plexiglass, serigraphic print, stainless steel mesh, and wood",8.555741234509701e-08
medium_Platinum and pigment print,8.537804741342951e-08
"medium_Glass, wood, and metal display case containing (left to right): 
Untitled, 1974: stamped board, wooden blocks with pencil and ink, wooden boxes with honeycomb, and white tin can with asphalt; Untitled, c. 1964: bacon rind, fabric, and rubber band; Sheep (Schaf), 1948: brass; Disc (Scheibe), 1976: cardboard and oil paint; Untitled, 1972-81: fat, wax, and copper doorstop, in five parts; Untitled, 1958-59: plastic, fat, pencil, and tuning fork; Kings Head (Königskopf), 1962: zinc plate and stone; Tram (Strassenbahn), c. 1956-57: sticky foil, linen, oil paint, and pencil in a shoe box; Concert Mönchengladbach (Konzert Mönchengladbach), 1970: cassette player in leather case",8.527398420704958e-08
medium_Video (sound),8.521770912905232e-08
medium_Plastic and brass,8.521457151723423e-08
medium_working drawing on tracing paper,8.521450158730343e-08
"medium_Gelatin silver print (selenium-toned), printed 1978",8.51834078255705e-08
medium_Illustrated book with fourteen lithographs,8.517373330886504e-08
"medium_Gelatin silver print, printed 1970 by James Dow",8.516612684277444e-08
"medium_Three-channel video (color, sound; 69 min.), color window film, wall painting, Augmented Reality (AR) app, steel benches, and twelve archival pigment prints on found posters",8.492768097837173e-08
"medium_Lithograph from a portfolio of four woodcuts, four linoleum cuts, and two lithographs",8.49156596915683e-08
medium_One from a portfolio of five woodcuts with fabric collage,8.487559119272699e-08
medium_Conté crayon and ink on paper,8.48718612337465e-08
medium_Glass-reinforced plastic,8.480888982280394e-08
"medium_Woodcut, printed in black, dark grey, grey yellow green and strong yellow brown",8.479960832814133e-08
medium_Charcoal  on paper,8.4795018733739e-08
"medium_Block print on fluorescent paper, double-sided",8.472177337423847e-08
medium_Photocopy on seven sheets,8.470728843434729e-08
"medium_Gelatin silver print, printed c. 1976",8.467802121806914e-08
"medium_Glass bottle with offset label and plastic lid, containing unknown material",8.46720136658168e-08
medium_Copper plate,8.466542989955495e-08
medium_Molded plywood with epoxy finish,8.460369871567518e-08
"medium_Loose, unbound photogravure and etching",8.455476249042316e-08
medium_Engraving from an illustrated book with eleven drypoints (two with engraving) and two engravings,8.454698849526316e-08
medium_Mixed media collage on paper,8.45415361172005e-08
medium_One from a series of four drawings in pencil on transparentized paper,8.439802427343201e-08
medium_Chromogenic print (Fujicolor Crystal Archive),8.436582409126808e-08
"medium_Etching and drypoint, printed color",8.42651657019567e-08
medium_Color-coated paper; three overlapping sheets,8.420068169144117e-08
"medium_Cut-and-pasted printed paper with felt-tip pen, ballpoint pen, and pressure-sensitive tape on paper wrapped in synthetic polymer sheet",8.417644214167383e-08
medium_Hand-thrown stoneware,8.416717187676456e-08
"medium_Ink, colored ink, gouache, and pencil on prepared paper",8.41339877366715e-08
"medium_Two offset lithographs, two typewriting on paper, offset brochure, letterpress card, letterpress poster, gelatin silver print, and photocopy",8.412398050929832e-08
"medium_Drypoint and aquatint from a portfolio of twenty-four aquatints (including wrapper and variant print) (five with etching, two with engraving, two with drypoint, and one with pastel additions) and one etching",8.412290486703989e-08
medium_Graphite wash and pencil on transparentized paper,8.410505903499293e-08
medium_Halftone relief,8.401430830031981e-08
medium_Double-sided lithograph from an illustrated book with 16 lithographs and supplementary suite,8.396454748975336e-08
"medium_Artist's book, perforated and scored copper sheets",8.394139543946694e-08
"medium_Envelope, containing four offset cards and one offset lithograph",8.392136445419741e-08
medium_Illustrated book with 11 photolithographic reproductions and supplementary suite,8.390802990206883e-08
medium_Chair,8.387208954486059e-08
medium_Supplementary lithograph from an illustrated book with sixteen lithographs and one supplementary lithograph,8.386359719718514e-08
medium_two pencil on paper sketches,8.375011784467353e-08
medium_Blind embossing from an illustrated book of texts and three embossings,8.361380199214347e-08
medium_Oil and crayon on paper,8.358026088522671e-08
medium_Stencil copy from a portfolio of 71 prints,8.352973416575034e-08
"medium_Gelatin silver print, printed 1980 by Michaela Allan Murphy",8.347705317841932e-08
"medium_Etching, drypoint, and engraving from an illustrated book with thirteen etchings (some with aquatint, engraving, drypoint, and embossing), one engraving, and one aquatint",8.34470226195622e-08
medium_Cut-and-pasted painted paper with pencil on board,8.341986849374656e-08
medium_Pencil on sixteen sheets of vellum,8.34149245162784e-08
"medium_Illustrated book with two etching, aquatint, and drypoints and one photogravure (including dust jacket) and one unbound etching and aquatint",8.333010081087748e-08
medium_Photostat negative and ink,8.328784199063708e-08
medium_Tempera and glue on graph paper on canvas,8.326711389242458e-08
medium_Illustrated book with 57 offset lithographs,8.326604526076984e-08
medium_Illustrated book with 32 lithographs,8.326581101097151e-08
medium_Cut-and-pasted gelatin silver print with stamped ink additions on commercially printed paper,8.325530994062085e-08
medium_Typewriting on paper with ballpoint pen and pencil,8.317249970222133e-08
"medium_Felt-tip pen, watercolor, pencil, and ink on transparentized paper",8.314240669947996e-08
"medium_Oil, pencil, and colored pencil on canvas",8.313082741225612e-08
medium_Illustrated book with one etching and six photolithographs,8.310650694890966e-08
medium_Album of 16 gelatin silver prints,8.306473143052817e-08
medium_Lithograph from a portfolio of six drypoints and two lithographs,8.301183089092717e-08
"medium_Cut-and-pasted printed papers on board with ink, ballpoint pen, and correction fluid",8.300185988569765e-08
medium_Lithograph on paper,8.299604166232721e-08
"medium_16mm film transferred to video (black and white and color, sound)",8.296111838752861e-08
"medium_Custom platforms and seating, carpet, five-channel high-definition video (color, sound; varying durations), five custom LCD monitors, desktop computer, online database, six sets of headphones, inkjet print mounted on wood, four inkjet prints on paper, and vinyl lettering",8.293265243226664e-08
medium_Letterpress card and envelope,8.290372917757185e-08
medium_Glue tempera on canvas,8.289877544080909e-08
medium_Woven linen,8.286188216720864e-08
"medium_Multiple of etching, glass, and wood",8.285174238871625e-08
medium_Mercerized cotton and Eisengarn,8.283160566660804e-08
"medium_Multiple of two photographs with ink additions, cardboard, zinc plate, and sulphur",8.279579727913378e-08
"medium_Eleven soft ground etchings (seven with roulette, drypoint, and/or aquatint), two aquatints, and two mezzotints",8.278340022085875e-08
"medium_Artist's book with thirty leaves and numerous black and white illustrations, stapled in the upper left-hand corner",8.27667902829057e-08
medium_Base,8.2723589879673e-08
medium_Oil on graph paper,8.271418161923906e-08
"medium_Engraving on plaster, carved",8.267732648429646e-08
"medium_Printed email, two pages, paper clipped",8.263444028890944e-08
"medium_Rubber latex, and thread",8.259168615725237e-08
medium_27 linoleum cuts (including folder front) and 2 wood engravings,8.252857685031976e-08
medium_plastic box with broken hinges containing 32 wood rectangle chess pieces,8.251597973931765e-08
medium_Series of nine lithographs,8.251141364352025e-08
medium_Ink and synthetic polymer paint on synthetic polymer sheet,8.250954722296571e-08
medium_Portfolio of six drypoints and two lithographs,8.246316729205924e-08
medium_Cut-and-pasted printed papers with felt-tip pen on paper,8.24627629720925e-08
medium_Brushed stainless steel,8.245435876510431e-08
medium_Costume dress,8.242557498860559e-08
"medium_12-page stapled booklet, digital print",8.242188457984086e-08
medium_Granite,8.234278877517698e-08
medium_Pastel on paper mounted on paper,8.232028655226149e-08
medium_Plexiglas and wood,8.225683236672488e-08
"medium_Engraving from an illustrated book with eight engravings (including slipcase, one with etching, one with aquatint and roulette), one drypoint, and one etching",8.222517556613175e-08
medium_Polypropylene and ABS plastic,8.221820411068685e-08
medium_Synthetic polymer paint on wood,8.221673846113418e-08
medium_Multiple of synthetic fur,8.218097328589859e-08
medium_Oil and gold paint on paper over board,8.213714076877844e-08
medium_Lithograph from an illustrated book with six lithographs and a supplementary suite of six lithographs,8.212526905913668e-08
medium_Screenprint and lithograph from a portfolio of twenty screenprints (two with lithograph),8.211183846279533e-08
medium_Illustrated book with 1 etching (Head of Woman with Hat; unbound supplementary frontispiece),8.210332796244676e-08
"medium_Gelatin silver prints, felt-tip pen, and map on board",8.209791503462728e-08
medium_Bound album of eight etchings with collage additions and chine collé,8.208056619600567e-08
"medium_Etching and engraving from the supplementary suite of an illustrated book with seven etchings (two with engraving, one with drypoint, one with both), three drypoints, two aquatint and engravings, and a supplementary suite of twenty-two plates",8.205166496006924e-08
medium_One from a portfolio of seven lithographs (including title page),8.200992106662896e-08
"medium_Ink, wash, and pencil on twenty-four sheets of paper",8.190135760952116e-08
medium_Periodical with reproduction on cover and one woodcut by Lisa Pasedag,8.189957943922209e-08
"medium_Multiple of cardboard, aluminum foil, felt, wood, and plastic",8.18705170854408e-08
medium_Crayon and graphite on paper,8.184777707418544e-08
"medium_Periodical with twelve woodcuts; cover by Karl Schmidt-Rottluff, additional prints by Wilhelm Schuler, Ines Wetzel, Walter O. Grimm, Arthur Goetz, Bruno Beye, Wladislav Skotarek, Josef Capek, Franz Wilhelm Seiwert, Julius Kaufmann, and Erich Goldbaum",8.180640181796173e-08
"medium_Soft ground etching with roulette, printed in color, with pochoir additions",8.175760532326068e-08
medium_Ping pong racket with lead,8.168615294594021e-08
medium_Lithographed and stenciled sheet music,8.163739367622873e-08
medium_Glass and nylon string,8.162975549243763e-08
"medium_Matchbook, plaster, and ink",8.156189782301884e-08
medium_Cut-and-pasted printed papers on paper,8.152513387440366e-08
medium_Illustrated book with seven soft ground etchings,8.151437787080482e-08
"medium_Gelatin silver print, printed 2002",8.143810545653599e-08
medium_Blown laminated plate glass,8.137875338990253e-08
"medium_Cut-and-pasted colored paper, pencil, and ink on transparentized paper",8.137608367833593e-08
medium_One from a portfolio of fourteen lithographs with letterpress cover,8.134929829532609e-08
medium_Invitation card and two brochures,8.133386929951271e-08
"medium_Gelatin silver print, printed 1943",8.13279557897619e-08
"medium_Relief engraving with letterpress from a selection of twelve relief engravings with leterpress and three relief etchings with leterpress, on twelve sheets",8.1252949523934e-08
medium_Etching from an illustrated book with eleven etchings,8.117626223230529e-08
"medium_Aquatint from an illustrated book with twenty engravings, ten aquatints (one with drypoint), one drypoint, and one etching (including wrapper front)",8.115069419694996e-08
medium_Wood box containing 96 offset postcards,8.113309284265126e-08
"medium_Screenprint from a portfolio of seven screenprints (two with collage additions, two with water color additions), one lithograph, and screenprinted cover",8.110157104503948e-08
medium_Handmade paper with incised and relief woodblock,8.105415558010659e-08
"medium_Gelatin silver print with cut-and-pasted gelatin silver prints, printed paper, and gouache
",8.100430071962169e-08
medium_Enamelled steel and chromium-plated steel,8.098565436724995e-08
"medium_Wood box with offset label and ink additions, containing six vials of liquid [confirm]",8.096376277695892e-08
medium_One from a portfolio of 22 offset lithographs,8.089145926511995e-08
"medium_.a: ink and graphite on paper
.b: graphite on paper
.c: graphite and crayon on paper
.d: ink and graphtie on paper
.e: crayon and graphite on paper
.f: graphite on paper",8.087454295495042e-08
"medium_Synthetic polymer paint and pencil on paper
",8.074339839014786e-08
medium_Photostat with transparentized paper and pen,8.07158192457012e-08
"medium_Rubber stamp, printed on both sides of a Brazilian one cruziero bill",8.066285093305834e-08
"medium_Gouache, metallic paint, and tinted lacquer with varnish, metal foil, celluloid, fiberglass, glass beads, metal objects, cut-and-pasted painted paper, gesso, and cloth on paperboard",8.06439443908403e-08
medium_Illustrated book with six etchings and one line block reproduction,8.059251023995829e-08
medium_Photograph on Baryta paper,8.053813585565356e-08
"medium_Colored pencil, oil, and pencil on paper in artist's acrylic frame",8.05311312276499e-08
medium_Illustrated book with eight pochoirs,8.04882155947174e-08
medium_Aquatint and Etching,8.044357229023616e-08
medium_One from a portfolio of nine offset lithographs,8.0292979856311e-08
"medium_Candies, individually wrapped in red, silver, and blue cellophane (endless supply)",8.026560914016599e-08
medium_Silver dye bleach transparency; aluminum light box,8.024393677680316e-08
medium_115 double-sided offset cards,8.01790450264233e-08
medium_Ink on file folder,8.017035023446439e-08
medium_Polyvinyl chloride and resin,8.015157853526633e-08
"medium_Etching and aquatint from a portfolio of eight etching and aquatints, three etching and drypoints, three drypoint and aquatints, three etchings, and one drypoint with chine collé",8.010084622599459e-08
"medium_Artist's book, boxed edition",8.009591777457654e-08
medium_Gelatin silver photographs,8.009512791336698e-08
"medium_Etching, soft ground etching, aquatint and drypoint",8.00523543419086e-08
"medium_Artist's book, lithograph printed with stamped ink additions",8.000828931235683e-08
medium_20 line block reproductions after brush and ink drawings,7.998715922244014e-08
medium_Felt-tip pen and synthetic polymer paint on paper,7.995430220571279e-08
"medium_Etching with screenprint and chine collé from a portfolio of four etchings with screenprint and chine collé, three lithographs (one with blind embossing, one with etching), and three screenprints with etching (one with lithograph)",7.99537071123948e-08
medium_Book with letterpress illustrations (cover),7.988491273423524e-08
"medium_Chromogenic print, printed 1990",7.986969569724497e-08
"medium_Two glass bottles with offset labels, one containing liquid",7.980606983496793e-08
medium_One from a portfolio of ten etchings with chine collé,7.978422401009973e-08
"medium_Multiple of acrylic, synthetic hair, painted silicone, and urethane on wooden board",7.97512889060488e-08
medium_2 line block reproductions after brush and ink drawing (including duplicate on front cover),7.97288016672485e-08
medium_Polycarbonate plastic and stainless steel,7.970283126134657e-08
"medium_Stencil copy, stamped ink and ink on printed paper from a portfolio of 71 prints",7.968396647006527e-08
medium_Black case with various contents,7.965375961800158e-08
"medium_Lithograph, touched by hand with color crayon and watercolor washes",7.960778925840303e-08
medium_Video (black and white and color),7.954058290981523e-08
medium_Portfolio of 16 lithographs,7.947875337541244e-08
medium_Vintage gelatin silver print,7.947295438814057e-08
"medium_Cardboard box containing an exhibition booklet, construction plan, and nineteen image plates on cardboard",7.946600662587576e-08
"medium_Felt-tip pen, pencil, and postage stamp on envelope",7.946476868824486e-08
"medium_Etching, soft ground etching, and engraving with roulette, printed in black",7.944093342982864e-08
medium_Linoleum cut from a spiral-bound album with 25 broadsides,7.942778556098585e-08
medium_Crayon on lined notebook paper,7.932619641634572e-08
"medium_Screenprint, printed on felt",7.927939714557797e-08
"medium_6 pochoirs after watercolors, printed in color",7.91544463170264e-08
medium_Painted wood and metal wire,7.913848876579199e-08
"medium_mock-up, [25] leaves, paper-clipped in the upper left corner, photocopy",7.904375648018788e-08
medium_Color photography and stamped photographic map with text mounted on museum board,7.903702361869894e-08
medium_Platinum and ferroprussiate print,7.901573078481824e-08
medium_Illustrated book with twelve woodcuts,7.897672872313037e-08
medium_Portfolio of eighteen offset lithographs with synthetic dye-based ink additions,7.88974781073694e-08
medium_Ballpoint pen and pencil on notebook paper,7.888038782525478e-08
medium_33 woodcuts,7.885740021186205e-08
medium_592-page magazine,7.880562640147176e-08
medium_Anodized aluminum and plastic,7.87872947078624e-08
"medium_Color pencil and collage on cardboard, audio player",7.871203974968253e-08
medium_Ten gelatin silver prints with paint,7.86390729371704e-08
medium_Periodical with one woodcut (cover) by Bruno W. Reimann,7.863061051804253e-08
"medium_Soft ground etching and lift ground aquatint, printed in color",7.85742129462315e-08
medium_Multiple of twenty-six inkjet-printed cards and thirty-two wooden clothespins in wooden box,7.854708198561991e-08
medium_Watercolor on notebook paper,7.853942617226294e-08
"medium_Watercolor, felt-tip pen, carbon paper transfer, and pencil on paper",7.852647044126501e-08
medium_Linoleum cut with acrylic additions,7.852144355913596e-08
medium_Chrome-plated and painted steel,7.848333352076743e-08
medium_Die cut stamp,7.843490596742911e-08
"medium_Etching and drypoint, printed in color",7.841290926286385e-08
medium_Inkjet,7.837431035933338e-08
medium_Felt-tipped pen and color pencil on tracing paper,7.834655961564039e-08
"medium_High-definition video (color, sound; 35:25 min.), costumes, props, nine aquatints on paper, and twenty-seven watercolor sketches",7.824729263108666e-08
"medium_Super 8mm film transferred to 16mm film (color, silent)",7.818780042431557e-08
"medium_Plastic box with offset label, containing offset card, string, and eleven wood beads",7.815445088163359e-08
"medium_Illustrated book with nine etchings with hand additions and pochoir on linen, including cover",7.813749353723015e-08
medium_Chromed-plated steel tubing and canvas,7.813094530554896e-08
medium_Portfolio of thirteen screenprints,7.812337762960882e-08
"medium_1 lithograph (frontispiece), printed in black, and 7 reproductions after pen and ink drawings",7.806604426728766e-08
"medium_Printed paper, ballpoint pen, and felt-tip pen on shoebox",7.806193909029827e-08
medium_Steel and laminated wood,7.799744833604812e-08
"medium_Engraving and drypoint over photogravure, with scorper and hand additions",7.799514715688094e-08
